xi,delta1,alpha2,alpha3,kappa,B0,alpha1,grid_shape,t_end,dt,scheme,bc,error,run_status,error_message,solver_exit_code,P_max,P_max_time,P_final,wall_time_s
9.061333239870933,-0.454436947346785,-3.5053362297947386,3.32459297678172,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.8207 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.8207 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
8.36304329117898,-0.48932984034132015,-3.0528382670666083,3.6809390311416914,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.253 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.253 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
3.291479427801495,-0.366498398441403,-2.364138399907651,1.8246089591057626,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.2186 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.2186 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
9.333237829045714,-0.1524812888172738,-4.8127875901831425,2.222029303563652,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.744e+00 predicts growth factor 1.35e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.744e+00 predicts growth factor 1.35e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
6.94826244351463,-0.42189414354444554,-3.8528957121272787,2.3253592738639464,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.1074 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.1074 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
0.878250784590754,-0.4252445530203862,-4.932719025381014,1.1576316409847158,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.752e+00 predicts growth factor 1.40e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.752e+00 predicts growth factor 1.40e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
3.214860499042845,0.27708501374053673,-4.7095006193464855,2.4987373973327234,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.02284 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.02284 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is ,-1,,,,
1.269001361757155,0.16540027120334366,-2.7808831432824404,1.7147837609831071,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.689e+00 predicts growth factor 1.02e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.689e+00 predicts growth factor 1.02e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
1.8652447557023129,0.1597993009566785,-4.482869706475936,3.356011525895598,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -3.04 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -3.04 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is pos,-1,,,,
9.39387711860379,0.43822917073135614,-4.499827650795121,1.9744051917030594,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.713e+00 predicts growth factor 1.16e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.713e+00 predicts growth factor 1.16e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
8.909077322826873,0.4003281372575517,-1.5492435201330323,0.9359368481550799,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.04507 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.04507 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is ,-1,,,,
5.78690569232044,-0.42982231296538825,-3.592360477667124,2.015578758120993,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.784e+00 predicts growth factor 1.65e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.784e+00 predicts growth factor 1.65e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
3.525386608388267,0.2758337164975576,-4.14431351488995,3.044040157887072,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.27 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.27 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is pos,-1,,,,
6.321616656517652,0.4839529034031108,-4.308582538044268,4.60754151593693,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -2.14 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -2.14 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is pos,-1,,,,
1.2915347700018844,0.2981219953764902,-1.922771277636099,3.151579925612411,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -7.405 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -7.405 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
5.755042728664319,0.26218993870413376,-2.0492055144197865,4.508473514595223,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -3.033 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -3.033 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
7.67364219579709,0.08446090921036131,-1.030289233517105,3.337527642263805,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.624 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.624 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
6.487190804936602,0.36565396134882844,-3.092810540307102,4.115770021330994,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -2.005 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -2.005 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
7.835351483643168,-0.12340268561593437,-3.3199625617094553,2.834525049705419,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.6212 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.6212 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
7.387197241382286,0.13967848974517216,-0.5249417962963685,2.464277990962888,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.115 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -1.115 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is po,-1,,,,
9.375951067465277,-0.3357354261518096,-2.70916141752215,1.5281009369433107,1.0,0.001,0.0,128,5.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.713e+00 predicts growth factor 1.15e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.713e+00 predicts growth factor 1.15e+08 over Δt=5.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
9.91178721921516,0.3848175379423793,-2.0204144895825507,2.5376982128541408,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.5736 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.5736 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
3.4754959843167534,-0.29121845185362055,-1.9483189325472328,3.9291613770842866,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -4.08 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -4.08 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is pos,-1,,,,
2.969566106918308,0.4524529211304673,-4.569014343512548,2.7560273971390292,1.0,0.001,0.0,128,5.0,auto,auto,periodic,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.6392 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is positive-definite at all grid points (e.g. for Gaussian-coupled scalars: mPhi2 * mChi2 > g0^2).. Use --no-require-stable to override.,diverged,Mass matrix stability check failed: Coupled mass matrix has minimum eigenvalue -0.6392 at (x=0.3906). The system has exponentially growing modes -- it will be unstable. Check that the mass matrix is p,-1,,,,
