delta1,alpha2,kappa,B0,alpha1,alpha3,grid_shape,t_end,dt,scheme,bc,error,run_status,error_message,solver_exit_code,P_max,P_max_time,P_final,wall_time_s,C0,A,log10_A,P_valid
0.22448979591836715,-2.230769230769231,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.031e+00 predicts growth factor 4.65e+152 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.031e+00 predicts growth factor 4.65e+152 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-2.166666666666667,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.218e+01 predicts growth factor 3.28e+264 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.218e+01 predicts growth factor 3.28e+264 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-2.1025641025641026,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.909e+00 predicts growth factor 7.57e+84 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.909e+00 predicts growth factor 7.57e+84 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-2.0384615384615383,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.488e+00 predicts growth factor 5.51e+75 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.488e+00 predicts growth factor 5.51e+75 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-1.9743589743589745,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=6.525e+00 predicts growth factor 4.83e+141 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=6.525e+00 predicts growth factor 4.83e+141 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-1.9102564102564104,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.847e+00 predicts growth factor 6.49e+61 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.847e+00 predicts growth factor 6.49e+61 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-1.8461538461538463,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.254e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.254e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-1.7820512820512822,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.777e+00 predicts growth factor 3.86e+38 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.777e+00 predicts growth factor 3.86e+38 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.22448979591836715,-1.717948717948718,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1864.9442975657057,50.0,1864.9442975657057,1.01,1.8649e+11,,,false
0.22448979591836715,-1.653846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.1630816206625195e-12,50.0,4.1630816206625195e-12,1.07,4.1631e-04,6.660944e-07,-6.1765,true
0.22448979591836715,-1.5897435897435899,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.9564390568195187e-10,46.0,7.221705394867576e-11,1.18,1.9564e-02,3.130309e-05,-4.5044,true
0.22448979591836715,-1.5256410256410258,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,7.490036157541442e-10,49.0,7.008434528253188e-10,1.09,7.4900e-02,1.198408e-04,-3.9214,true
0.22448979591836715,-1.4615384615384617,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.5924855999592845e-09,41.5,9.6084304623518e-10,1.35,1.5925e-01,2.547982e-04,-3.5938,true
0.22448979591836715,-1.3974358974358976,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.7545350598898375e-09,44.5,4.484965638532599e-10,1.25,2.7545e-01,4.407265e-04,-3.3558,true
0.22448979591836715,-1.3333333333333335,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.194845874620728e-09,33.5,2.6536070325699858e-09,1.19,4.1948e-01,6.711767e-04,-3.1732,true
0.22448979591836715,-1.2692307692307694,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,6.018938105635723e-09,49.5,5.857660123766236e-09,1.05,6.0189e-01,9.630321e-04,-3.0164,true
0.22448979591836715,-1.2051282051282053,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,7.965116349425323e-09,22.5,6.3313375221433154e-09,1.01,7.9651e-01,1.274421e-03,-2.8947,true
0.22448979591836715,-1.1410256410256412,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.042424895828401e-08,40.0,3.5046382190251543e-09,0.93,1.0424e+00,1.667883e-03,-2.7778,true
0.22448979591836715,-1.076923076923077,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.3233489560054155e-08,41.5,1.2754946080463638e-09,0.96,1.3233e+00,2.117363e-03,-2.6742,true
0.22448979591836715,-1.012820512820513,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.6140157310737913e-08,43.0,3.720931079668353e-09,0.92,1.6140e+00,2.582431e-03,-2.5880,true
0.22448979591836715,-0.9487179487179489,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.9445862394145414e-08,46.0,1.0818635319475697e-08,0.96,1.9446e+00,3.111344e-03,-2.5071,true
0.22448979591836715,-0.884615384615385,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.3234986990106134e-08,47.5,1.9539287886770395e-08,1.0,2.3235e+00,3.717606e-03,-2.4297,true
0.22448979591836715,-0.8205128205128207,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.708750894041457e-08,49.5,2.6550068987748302e-08,0.94,2.7088e+00,4.334010e-03,-2.3631,true
0.22448979591836715,-0.7564102564102564,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.119843332892121e-08,30.5,2.9604772042014657e-08,0.98,3.1198e+00,4.991760e-03,-2.3017,true
0.22448979591836715,-0.6923076923076925,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.5890069363643657e-08,32.0,2.797678490822932e-08,1.03,3.5890e+00,5.742423e-03,-2.2409,true
0.22448979591836715,-0.6282051282051286,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.0714195233555137e-08,33.5,2.248144280593985e-08,0.98,4.0714e+00,6.514285e-03,-2.1861,true
0.22448979591836715,-0.5641025641025643,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.5814622776117485e-08,11.5,1.50922651111679e-08,0.93,4.5815e+00,7.330355e-03,-2.1349,true
0.22448979591836715,-0.5,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,5.126831471966485e-08,12.0,8.240023785259728e-09,0.94,5.1268e+00,8.202947e-03,-2.0860,true
0.26530612244897944,-3.0,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=9.891e+00 predicts growth factor 6.02e+214 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=9.891e+00 predicts growth factor 6.02e+214 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.935897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.124e+01 predicts growth factor 1.35e+244 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.124e+01 predicts growth factor 1.35e+244 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.308e+01 predicts growth factor 9.17e+283 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.308e+01 predicts growth factor 9.17e+283 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.8076923076923075,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.552e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.552e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.7435897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.824e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.824e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.6794871794871797,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.944e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.944e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.6153846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.710e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.710e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.551282051282051,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.310e+01 predicts growth factor 2.32e+284 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.310e+01 predicts growth factor 2.32e+284 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.4871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=9.715e+00 predicts growth factor 8.97e+210 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=9.715e+00 predicts growth factor 8.97e+210 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.4230769230769234,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.297e+00 predicts growth factor 2.82e+158 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.297e+00 predicts growth factor 2.82e+158 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.358974358974359,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.591e+00 predicts growth factor 2.52e+121 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.591e+00 predicts growth factor 2.52e+121 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.2948717948717947,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.355e+00 predicts growth factor 3.77e+94 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.355e+00 predicts growth factor 3.77e+94 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.230769230769231,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=8.347e+00 predicts growth factor 1.76e+181 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=8.347e+00 predicts growth factor 1.76e+181 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.166666666666667,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.352e+00 predicts growth factor 3.23e+94 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.352e+00 predicts growth factor 3.23e+94 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.1025641025641026,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.278e+00 predicts growth factor 1.07e+158 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.278e+00 predicts growth factor 1.07e+158 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-2.0384615384615383,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.058e+00 predicts growth factor 2.58e+66 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.058e+00 predicts growth factor 2.58e+66 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.9743589743589745,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.879e+00 predicts growth factor 3.27e+62 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.879e+00 predicts growth factor 3.27e+62 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.9102564102564104,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.238e+00 predicts growth factor 3.95e+48 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.238e+00 predicts growth factor 3.95e+48 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.8461538461538463,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.185e+00 predicts growth factor 2.78e+47 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.185e+00 predicts growth factor 2.78e+47 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.7820512820512822,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.651e+00 predicts growth factor 7.27e+35 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.651e+00 predicts growth factor 7.27e+35 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.717948717948718,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.955e-01 predicts growth factor 3.87e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.955e-01 predicts growth factor 3.87e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
0.26530612244897944,-1.653846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.442079454649906e-06,50.0,2.442079454649906e-06,1.29,2.4421e+02,3.907335e-01,-0.4081,true
0.26530612244897944,-1.5897435897435899,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.4400385303947535e-11,43.0,1.1195532575300544e-11,1.03,1.4400e-03,2.304066e-06,-5.6375,true
0.26530612244897944,-1.5256410256410258,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.9815631977592668e-10,46.0,7.34247851514181e-11,1.05,1.9816e-02,3.170508e-05,-4.4989,true
0.26530612244897944,-1.4615384615384617,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,5.442959916839122e-10,48.0,4.665124633397096e-10,0.99,5.4430e-02,8.708754e-05,-4.0600,true
0.26530612244897944,-1.3974358974358976,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.060633009519479e-09,40.0,9.973715710405351e-10,1.05,1.0606e-01,1.697016e-04,-3.7703,true
0.26530612244897944,-1.3333333333333335,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.7513941098871564e-09,41.5,8.551257195257977e-10,0.95,1.7514e-01,2.802236e-04,-3.5525,true
0.26530612244897944,-1.2692307692307694,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.5318940149610284e-09,43.0,4.122447053603229e-10,0.99,2.5319e-01,4.051039e-04,-3.3924,true
0.26530612244897944,-1.2051282051282053,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.6045157882573773e-09,46.0,1.3766683741369254e-09,0.92,3.6045e-01,5.767237e-04,-3.2390,true
0.26530612244897944,-1.1410256410256412,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.787515348935677e-09,47.5,3.7165333882766012e-09,1.02,4.7875e-01,7.660041e-04,-3.1158,true
0.26530612244897944,-1.076923076923077,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,6.043870849334857e-09,49.5,5.897917439358017e-09,1.01,6.0439e-01,9.670214e-04,-3.0146,true
0.26530612244897944,-1.012820512820513,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,7.442000949569749e-09,37.0,6.589564254876705e-09,1.05,7.4420e-01,1.190723e-03,-2.9242,true
0.26530612244897944,-0.9487179487179489,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,9.104584176737993e-09,38.5,5.318246464219533e-09,1.08,9.1046e-01,1.456737e-03,-2.8366,true
0.26530612244897944,-0.884615384615385,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.091994089249516e-08,40.0,2.9510920258322366e-09,1.19,1.0920e+00,1.747194e-03,-2.7577,true
